Space,Room,Timestamp,Temperature,AC Status,AC Desired Temperature,Light Sensor Value,Light Device Status
SPACE_2,ROOM_1,2024-12-23 21:15:58,24.3,on,24,284.95,on
SPACE_2,ROOM_2,2024-12-23 21:15:58,23.73,on,24,164.62,on
SPACE_2,ROOM_3,2024-12-23 21:15:58,24.71,on,24,281.56,on
SPACE_1,ROOM_1,2024-12-23 21:16:58,24.93,on,24,192.26,on
SPACE_1,ROOM_2,2024-12-23 21:16:58,24.87,on,24,208.24,on
SPACE_1,ROOM_3,2024-12-23 21:16:58,23.39,on,24,109.34,on
SPACE_2,ROOM_1,2024-12-23 21:16:58,24.38,on,24,125.95,on
SPACE_2,ROOM_2,2024-12-23 21:16:58,24.73,on,24,271.34,on
SPACE_2,ROOM_3,2024-12-23 21:16:58,23.58,on,24,257.33,on
SPACE_1,ROOM_1,2024-12-23 21:17:58,23.7,on,24,122.33,on
SPACE_1,ROOM_2,2024-12-23 21:17:58,23.41,on,24,186.68,on
SPACE_1,ROOM_3,2024-12-23 21:17:58,23.29,on,24,194.15,on
SPACE_2,ROOM_1,2024-12-23 21:17:58,24.14,on,24,175.0,on
SPACE_2,ROOM_2,2024-12-23 21:17:58,23.59,on,24,125.11,on
SPACE_2,ROOM_3,2024-12-23 21:17:58,23.16,on,24,276.65,on
SPACE_1,ROOM_1,2024-12-23 21:18:58,23.75,on,24,200.35,on
SPACE_1,ROOM_2,2024-12-23 21:18:58,24.91,on,24,277.63,on
SPACE_1,ROOM_3,2024-12-23 21:18:58,24.72,on,24,215.61,on
SPACE_2,ROOM_1,2024-12-23 21:18:58,23.53,on,24,195.31,on
SPACE_2,ROOM_2,2024-12-23 21:18:58,23.25,on,24,159.6,on
SPACE_2,ROOM_3,2024-12-23 21:18:58,23.27,on,24,238.73,on
SPACE_1,ROOM_1,2024-12-23 21:19:58,23.27,on,24,154.52,on
SPACE_1,ROOM_2,2024-12-23 21:19:58,23.11,on,24,235.49,on
SPACE_1,ROOM_3,2024-12-23 21:19:58,23.96,on,24,123.88,on
SPACE_2,ROOM_1,2024-12-23 21:19:58,24.47,on,24,270.95,on
SPACE_2,ROOM_2,2024-12-23 21:19:58,23.26,on,24,252.54,on
SPACE_2,ROOM_3,2024-12-23 21:19:58,24.11,on,24,290.36,on
SPACE_1,ROOM_1,2024-12-23 21:20:58,23.08,on,24,252.53,on
SPACE_1,ROOM_2,2024-12-23 21:20:58,24.29,on,24,219.47,on
SPACE_1,ROOM_3,2024-12-23 21:20:58,23.42,on,24,132.26,on
SPACE_2,ROOM_1,2024-12-23 21:20:58,24.89,on,24,119.49,on
SPACE_2,ROOM_2,2024-12-23 21:20:58,24.0,on,24,209.77,on
SPACE_2,ROOM_3,2024-12-23 21:20:58,23.39,on,24,150.05,on
SPACE_1,ROOM_1,2024-12-23 21:21:58,24.53,on,24,162.48,on
SPACE_1,ROOM_2,2024-12-23 21:21:58,23.94,on,24,250.6,on
SPACE_1,ROOM_3,2024-12-23 21:21:58,23.6,on,24,209.73,on
SPACE_2,ROOM_1,2024-12-23 21:21:58,24.36,on,24,285.75,on
SPACE_2,ROOM_2,2024-12-23 21:21:58,23.23,on,24,184.45,on
SPACE_2,ROOM_3,2024-12-23 21:21:58,23.46,on,24,229.84,on
SPACE_1,ROOM_1,2024-12-23 21:22:58,23.36,on,24,223.22,on
SPACE_1,ROOM_2,2024-12-23 21:22:58,24.8,on,24,241.52,on
SPACE_1,ROOM_3,2024-12-23 21:22:58,24.14,on,24,143.05,on
SPACE_2,ROOM_1,2024-12-23 21:22:58,24.59,on,24,182.28,on
SPACE_2,ROOM_2,2024-12-23 21:22:58,24.1,on,24,261.86,on
SPACE_2,ROOM_3,2024-12-23 21:22:58,23.62,on,24,257.84,on
SPACE_1,ROOM_1,2024-12-23 21:23:58,23.86,on,24,234.8,on
SPACE_1,ROOM_2,2024-12-23 21:23:58,24.74,on,24,224.52,on
SPACE_1,ROOM_3,2024-12-23 21:23:58,23.14,on,24,262.45,on
SPACE_2,ROOM_1,2024-12-23 21:23:58,24.95,on,24,143.18,on
SPACE_2,ROOM_2,2024-12-23 21:23:58,23.99,on,24,211.99,on
SPACE_2,ROOM_3,2024-12-23 21:23:58,23.74,on,24,165.91,on
SPACE_1,ROOM_1,2024-12-23 21:24:58,23.83,on,24,132.43,on
SPACE_1,ROOM_2,2024-12-23 21:24:58,23.86,on,24,213.05,on
SPACE_1,ROOM_3,2024-12-23 21:24:58,23.81,on,24,233.29,on
SPACE_2,ROOM_1,2024-12-23 21:24:58,24.35,on,24,286.91,on
SPACE_2,ROOM_2,2024-12-23 21:24:58,24.85,on,24,208.38,on
SPACE_2,ROOM_3,2024-12-23 21:24:58,24.79,on,24,220.21,on
SPACE_1,ROOM_1,2024-12-23 21:25:58,23.51,on,24,187.26,on
SPACE_1,ROOM_2,2024-12-23 21:25:58,23.75,on,24,285.99,on
SPACE_1,ROOM_3,2024-12-23 21:25:58,23.05,on,24,209.4,on
SPACE_2,ROOM_1,2024-12-23 21:25:58,23.4,on,24,151.9,on
SPACE_2,ROOM_2,2024-12-23 21:25:58,24.8,on,24,249.46,on
SPACE_2,ROOM_3,2024-12-23 21:25:58,23.82,on,24,176.79,on
SPACE_1,ROOM_1,2024-12-23 21:26:58,24.23,on,24,226.11,on
SPACE_1,ROOM_2,2024-12-23 21:26:58,24.46,on,24,153.83,on
SPACE_1,ROOM_3,2024-12-23 21:26:58,24.8,on,24,173.61,on
SPACE_2,ROOM_1,2024-12-23 21:26:58,24.05,on,24,165.79,on
SPACE_2,ROOM_2,2024-12-23 21:26:58,24.69,on,24,163.18,on
SPACE_2,ROOM_3,2024-12-23 21:26:58,23.81,on,24,223.84,on
SPACE_1,ROOM_1,2024-12-23 21:27:58,24.0,on,24,122.06,on
SPACE_1,ROOM_2,2024-12-23 21:27:58,23.79,on,24,165.27,on
SPACE_1,ROOM_3,2024-12-23 21:27:58,23.99,on,24,285.04,on
SPACE_2,ROOM_1,2024-12-23 21:27:58,23.12,on,24,248.39,on
SPACE_2,ROOM_2,2024-12-23 21:27:58,24.86,on,24,141.68,on
SPACE_2,ROOM_3,2024-12-23 21:27:58,24.54,on,24,190.74,on
SPACE_1,ROOM_1,2024-12-23 21:28:58,23.01,on,24,191.42,on
SPACE_1,ROOM_2,2024-12-23 21:28:58,23.39,on,24,129.96,on
SPACE_1,ROOM_3,2024-12-23 21:28:58,23.74,on,24,217.11,on
SPACE_2,ROOM_1,2024-12-23 21:28:58,23.66,on,24,269.35,on
SPACE_2,ROOM_2,2024-12-23 21:28:58,23.21,on,24,267.93,on
SPACE_2,ROOM_3,2024-12-23 21:28:58,23.17,on,24,175.42,on
SPACE_1,ROOM_1,2024-12-23 21:29:58,23.3,on,24,287.96,on
SPACE_1,ROOM_2,2024-12-23 21:29:58,23.23,on,24,124.45,on
SPACE_1,ROOM_3,2024-12-23 21:29:58,23.02,on,24,101.25,on
SPACE_2,ROOM_1,2024-12-23 21:29:58,24.19,on,24,293.19,on
SPACE_2,ROOM_2,2024-12-23 21:29:58,24.97,on,24,256.44,on
SPACE_2,ROOM_3,2024-12-23 21:29:58,24.31,on,24,180.83,on
SPACE_1,ROOM_1,2024-12-23 21:30:58,23.8,on,24,158.32,on
SPACE_1,ROOM_2,2024-12-23 21:30:58,23.26,on,24,185.61,on
SPACE_1,ROOM_3,2024-12-23 21:30:58,23.34,on,24,104.78,on
SPACE_2,ROOM_1,2024-12-23 21:30:58,24.61,on,24,173.41,on
SPACE_2,ROOM_2,2024-12-23 21:30:58,23.56,on,24,202.74,on
SPACE_2,ROOM_3,2024-12-23 21:30:58,24.85,on,24,205.8,on
SPACE_1,ROOM_1,2024-12-23 21:31:58,23.96,on,24,100.35,on
SPACE_1,ROOM_2,2024-12-23 21:31:58,24.46,on,24,214.06,on
SPACE_1,ROOM_3,2024-12-23 21:31:58,24.03,on,24,209.91,on
SPACE_2,ROOM_1,2024-12-23 21:31:58,24.93,on,24,224.28,on
SPACE_2,ROOM_2,2024-12-23 21:31:58,23.92,on,24,277.24,on
SPACE_2,ROOM_3,2024-12-23 21:31:58,24.89,on,24,278.21,on
SPACE_1,ROOM_1,2024-12-23 21:32:58,23.2,on,24,266.25,on
SPACE_1,ROOM_2,2024-12-23 21:32:58,23.44,on,24,174.32,on
SPACE_1,ROOM_3,2024-12-23 21:32:58,23.16,on,24,178.13,on
SPACE_2,ROOM_1,2024-12-23 21:32:58,24.58,on,24,270.64,on
SPACE_2,ROOM_2,2024-12-23 21:32:58,24.22,on,24,208.41,on
SPACE_2,ROOM_3,2024-12-23 21:32:58,23.84,on,24,169.57,on
SPACE_1,ROOM_1,2024-12-23 21:33:58,23.41,on,24,108.95,on
SPACE_1,ROOM_2,2024-12-23 21:33:58,23.52,on,24,190.91,on
SPACE_1,ROOM_3,2024-12-23 21:33:58,23.34,on,24,146.21,on
SPACE_2,ROOM_1,2024-12-23 21:33:58,24.73,on,24,128.72,on
SPACE_2,ROOM_2,2024-12-23 21:33:58,23.59,on,24,217.02,on
SPACE_2,ROOM_3,2024-12-23 21:33:58,23.52,on,24,285.16,on
SPACE_1,ROOM_1,2024-12-23 21:34:58,24.7,on,24,277.73,on
SPACE_1,ROOM_2,2024-12-23 21:34:58,23.45,on,24,218.53,on
SPACE_1,ROOM_3,2024-12-23 21:34:58,24.0,on,24,209.5,on
SPACE_2,ROOM_1,2024-12-23 21:34:58,24.94,on,24,178.73,on
SPACE_2,ROOM_2,2024-12-23 21:34:58,23.01,on,24,294.87,on
SPACE_2,ROOM_3,2024-12-23 21:34:58,24.92,on,24,205.07,on
SPACE_1,ROOM_1,2024-12-23 21:35:58,24.54,on,24,297.23,on
SPACE_1,ROOM_2,2024-12-23 21:35:58,24.06,on,24,224.47,on
SPACE_1,ROOM_3,2024-12-23 21:35:58,23.74,on,24,160.23,on
SPACE_2,ROOM_1,2024-12-23 21:35:58,23.94,on,24,134.52,on
SPACE_2,ROOM_2,2024-12-23 21:35:58,24.64,on,24,292.92,on
SPACE_2,ROOM_3,2024-12-23 21:35:58,24.24,on,24,135.38,on
SPACE_1,ROOM_1,2024-12-23 21:36:58,23.57,on,24,266.46,on
SPACE_1,ROOM_2,2024-12-23 21:36:58,23.5,on,24,273.03,on
SPACE_1,ROOM_3,2024-12-23 21:36:58,23.01,on,24,179.24,on
SPACE_2,ROOM_1,2024-12-23 21:36:58,24.82,on,24,147.82,on
SPACE_2,ROOM_2,2024-12-23 21:36:58,23.22,on,24,206.04,on
SPACE_2,ROOM_3,2024-12-23 21:36:58,24.72,on,24,267.53,on
SPACE_1,ROOM_1,2024-12-23 21:37:58,23.79,on,24,223.92,on
SPACE_1,ROOM_2,2024-12-23 21:37:58,23.52,on,24,118.51,on
SPACE_1,ROOM_3,2024-12-23 21:37:58,24.24,on,24,203.06,on
SPACE_2,ROOM_1,2024-12-23 21:37:58,23.6,on,24,164.92,on
SPACE_2,ROOM_2,2024-12-23 21:37:58,24.99,on,24,192.17,on
SPACE_2,ROOM_3,2024-12-23 21:37:58,24.16,on,24,234.73,on
SPACE_1,ROOM_1,2024-12-23 21:38:58,23.17,on,24,236.54,on
SPACE_1,ROOM_2,2024-12-23 21:38:58,24.71,on,24,285.86,on
SPACE_1,ROOM_3,2024-12-23 21:38:58,23.21,on,24,143.74,on
SPACE_2,ROOM_1,2024-12-23 21:38:58,24.12,on,24,142.07,on
SPACE_2,ROOM_2,2024-12-23 21:38:58,23.05,on,24,265.18,on
SPACE_2,ROOM_3,2024-12-23 21:38:58,23.16,on,24,215.46,on
SPACE_1,ROOM_1,2024-12-23 21:39:58,23.97,on,24,261.44,on
SPACE_1,ROOM_2,2024-12-23 21:39:58,24.48,on,24,215.81,on
SPACE_1,ROOM_3,2024-12-23 21:39:58,23.42,on,24,230.33,on
SPACE_2,ROOM_1,2024-12-23 21:39:58,23.74,on,24,100.14,on
SPACE_2,ROOM_2,2024-12-23 21:39:58,23.5,on,24,207.33,on
SPACE_2,ROOM_3,2024-12-23 21:39:58,23.99,on,24,147.49,on
SPACE_1,ROOM_1,2024-12-23 21:40:58,23.89,on,24,136.22,on
SPACE_1,ROOM_2,2024-12-23 21:40:58,23.04,on,24,238.04,on
SPACE_1,ROOM_3,2024-12-23 21:40:58,24.4,on,24,118.18,on
SPACE_2,ROOM_1,2024-12-23 21:40:58,23.21,on,24,288.36,on
SPACE_2,ROOM_2,2024-12-23 21:40:58,24.16,on,24,109.77,on
SPACE_2,ROOM_3,2024-12-23 21:40:58,24.79,on,24,226.04,on
SPACE_1,ROOM_1,2024-12-23 21:41:58,23.58,on,24,249.61,on
SPACE_1,ROOM_2,2024-12-23 21:41:58,23.2,on,24,147.23,on
SPACE_1,ROOM_3,2024-12-23 21:41:58,23.31,on,24,250.11,on
SPACE_2,ROOM_1,2024-12-23 21:41:58,24.05,on,24,128.77,on
SPACE_2,ROOM_2,2024-12-23 21:41:58,23.27,on,24,234.24,on
SPACE_2,ROOM_3,2024-12-23 21:41:58,24.82,on,24,279.96,on
SPACE_1,ROOM_1,2024-12-23 21:42:58,24.0,on,24,263.82,on
SPACE_1,ROOM_2,2024-12-23 21:42:58,24.52,on,24,101.49,on
SPACE_1,ROOM_3,2024-12-23 21:42:58,23.29,on,24,268.49,on
SPACE_2,ROOM_1,2024-12-23 21:42:58,23.3,on,24,160.15,on
SPACE_2,ROOM_2,2024-12-23 21:42:58,23.25,on,24,275.13,on
SPACE_2,ROOM_3,2024-12-23 21:42:58,24.94,on,24,135.68,on
SPACE_1,ROOM_1,2024-12-23 21:43:58,23.75,on,24,109.08,on
SPACE_1,ROOM_2,2024-12-23 21:43:58,24.17,on,24,177.94,on
SPACE_1,ROOM_3,2024-12-23 21:43:58,24.71,on,24,259.67,on
SPACE_2,ROOM_1,2024-12-23 21:43:58,23.2,on,24,118.39,on
SPACE_2,ROOM_2,2024-12-23 21:43:58,23.27,on,24,122.72,on
SPACE_2,ROOM_3,2024-12-23 21:43:58,23.24,on,24,130.11,on
SPACE_1,ROOM_1,2024-12-23 21:44:58,23.77,on,24,261.72,on
SPACE_1,ROOM_2,2024-12-23 21:44:58,23.94,on,24,177.13,on
SPACE_1,ROOM_3,2024-12-23 21:44:58,24.1,on,24,273.56,on
SPACE_2,ROOM_1,2024-12-23 21:44:58,23.34,on,24,228.88,on
SPACE_2,ROOM_2,2024-12-23 21:44:58,23.06,on,24,186.7,on
SPACE_2,ROOM_3,2024-12-23 21:44:58,23.22,on,24,265.57,on
SPACE_1,ROOM_1,2024-12-23 21:45:58,23.75,on,24,227.4,on
SPACE_1,ROOM_2,2024-12-23 21:45:58,23.93,on,24,178.62,on
SPACE_1,ROOM_3,2024-12-23 21:45:58,24.22,on,24,281.14,on
SPACE_2,ROOM_1,2024-12-23 21:45:58,24.94,on,24,179.78,on
SPACE_2,ROOM_2,2024-12-23 21:45:58,24.32,on,24,206.23,on
SPACE_2,ROOM_3,2024-12-23 21:45:58,24.88,on,24,243.12,on
SPACE_1,ROOM_1,2024-12-23 21:46:58,24.18,on,24,255.6,on
SPACE_1,ROOM_2,2024-12-23 21:46:58,23.21,on,24,174.98,on
SPACE_1,ROOM_3,2024-12-23 21:46:58,24.87,on,24,149.89,on
SPACE_2,ROOM_1,2024-12-23 21:46:58,23.67,on,24,240.34,on
SPACE_2,ROOM_2,2024-12-23 21:46:58,23.7,on,24,225.49,on
SPACE_2,ROOM_3,2024-12-23 21:46:58,23.86,on,24,226.8,on
SPACE_1,ROOM_1,2024-12-23 21:47:58,24.56,on,24,234.89,on
SPACE_1,ROOM_2,2024-12-23 21:47:58,24.43,on,24,137.45,on
SPACE_1,ROOM_3,2024-12-23 21:47:58,24.45,on,24,107.58,on
SPACE_2,ROOM_1,2024-12-23 21:47:58,24.27,on,24,205.25,on
SPACE_2,ROOM_2,2024-12-23 21:47:58,24.04,on,24,254.91,on
SPACE_2,ROOM_3,2024-12-23 21:47:58,24.36,on,24,140.11,on
SPACE_1,ROOM_1,2024-12-23 21:48:58,24.15,on,24,211.3,on
SPACE_1,ROOM_2,2024-12-23 21:48:58,24.68,on,24,282.84,on
SPACE_1,ROOM_3,2024-12-23 21:48:58,23.86,on,24,118.49,on
SPACE_2,ROOM_1,2024-12-23 21:48:58,23.22,on,24,292.6,on
SPACE_2,ROOM_2,2024-12-23 21:48:58,23.66,on,24,249.5,on
SPACE_2,ROOM_3,2024-12-23 21:48:58,24.42,on,24,148.77,on
SPACE_1,ROOM_1,2024-12-23 21:49:58,23.05,on,24,292.13,on
SPACE_1,ROOM_2,2024-12-23 21:49:58,23.68,on,24,160.42,on
SPACE_1,ROOM_3,2024-12-23 21:49:58,24.51,on,24,124.94,on
SPACE_2,ROOM_1,2024-12-23 21:49:58,24.78,on,24,182.7,on
SPACE_2,ROOM_2,2024-12-23 21:49:58,23.19,on,24,118.25,on
SPACE_2,ROOM_3,2024-12-23 21:49:58,24.27,on,24,236.22,on
SPACE_1,ROOM_1,2024-12-23 21:50:58,24.48,on,24,102.55,on
SPACE_1,ROOM_2,2024-12-23 21:50:58,23.03,on,24,295.3,on
SPACE_1,ROOM_3,2024-12-23 21:50:58,24.97,on,24,176.0,on
SPACE_2,ROOM_1,2024-12-23 21:50:58,24.55,on,24,225.27,on
SPACE_2,ROOM_2,2024-12-23 21:50:58,24.33,on,24,248.02,on
SPACE_2,ROOM_3,2024-12-23 21:50:58,24.73,on,24,270.87,on
SPACE_1,ROOM_1,2024-12-23 21:51:58,24.25,on,24,157.06,on
SPACE_1,ROOM_2,2024-12-23 21:51:58,24.5,on,24,129.54,on
SPACE_1,ROOM_3,2024-12-23 21:51:58,24.31,on,24,229.27,on
SPACE_2,ROOM_1,2024-12-23 21:51:58,24.37,on,24,210.77,on
SPACE_2,ROOM_2,2024-12-23 21:51:58,23.64,on,24,149.14,on
SPACE_2,ROOM_3,2024-12-23 21:51:58,24.28,on,24,228.91,on
SPACE_1,ROOM_1,2024-12-23 21:52:58,24.95,on,24,269.36,on
SPACE_1,ROOM_2,2024-12-23 21:52:58,23.07,on,24,118.97,on
SPACE_1,ROOM_3,2024-12-23 21:52:58,24.06,on,24,168.47,on
SPACE_2,ROOM_1,2024-12-23 21:52:58,23.43,on,24,222.12,on
SPACE_2,ROOM_2,2024-12-23 21:52:58,23.03,on,24,247.85,on
SPACE_2,ROOM_3,2024-12-23 21:52:58,23.52,on,24,268.95,on
SPACE_1,ROOM_1,2024-12-23 21:53:58,23.78,on,24,121.76,on
SPACE_1,ROOM_2,2024-12-23 21:53:58,24.62,on,24,246.35,on
SPACE_1,ROOM_3,2024-12-23 21:53:58,23.45,on,24,240.66,on
SPACE_2,ROOM_1,2024-12-23 21:53:58,23.36,on,24,215.19,on
SPACE_2,ROOM_2,2024-12-23 21:53:58,23.72,on,24,136.19,on
SPACE_2,ROOM_3,2024-12-23 21:53:58,23.0,on,24,269.19,on
SPACE_1,ROOM_1,2024-12-23 21:54:58,23.34,on,24,261.71,on
SPACE_1,ROOM_2,2024-12-23 21:54:58,23.56,on,24,145.69,on
SPACE_1,ROOM_3,2024-12-23 21:54:58,23.04,on,24,157.3,on
SPACE_2,ROOM_1,2024-12-23 21:54:58,23.87,on,24,110.27,on
SPACE_2,ROOM_2,2024-12-23 21:54:58,24.65,on,24,180.04,on
SPACE_2,ROOM_3,2024-12-23 21:54:58,23.58,on,24,116.62,on
SPACE_1,ROOM_1,2024-12-23 21:55:58,24.37,on,24,276.51,on
SPACE_1,ROOM_2,2024-12-23 21:55:58,24.92,on,24,174.45,on
SPACE_1,ROOM_3,2024-12-23 21:55:58,23.62,on,24,132.42,on
SPACE_2,ROOM_1,2024-12-23 21:55:58,24.22,on,24,287.39,on
SPACE_2,ROOM_2,2024-12-23 21:55:58,24.4,on,24,270.85,on
SPACE_2,ROOM_3,2024-12-23 21:55:58,24.44,on,24,226.62,on
SPACE_1,ROOM_1,2024-12-23 21:56:58,24.48,on,24,250.67,on
SPACE_1,ROOM_2,2024-12-23 21:56:58,23.72,on,24,134.98,on
SPACE_1,ROOM_3,2024-12-23 21:56:58,23.25,on,24,145.63,on
SPACE_2,ROOM_1,2024-12-23 21:56:58,24.43,on,24,158.15,on
SPACE_2,ROOM_2,2024-12-23 21:56:58,24.56,on,24,289.26,on
SPACE_2,ROOM_3,2024-12-23 21:56:58,24.98,on,24,168.19,on
SPACE_1,ROOM_1,2024-12-23 21:57:58,24.04,on,24,102.24,on
SPACE_1,ROOM_2,2024-12-23 21:57:58,23.73,on,24,273.23,on
SPACE_1,ROOM_3,2024-12-23 21:57:58,23.76,on,24,220.54,on
SPACE_2,ROOM_1,2024-12-23 21:57:58,24.79,on,24,241.77,on
SPACE_2,ROOM_2,2024-12-23 21:57:58,24.6,on,24,121.2,on
SPACE_2,ROOM_3,2024-12-23 21:57:58,23.1,on,24,273.94,on
SPACE_1,ROOM_1,2024-12-23 21:58:58,23.98,on,24,175.84,on
SPACE_1,ROOM_2,2024-12-23 21:58:58,24.62,on,24,221.99,on
SPACE_1,ROOM_3,2024-12-23 21:58:58,23.32,on,24,259.98,on
SPACE_2,ROOM_1,2024-12-23 21:58:58,24.36,on,24,120.03,on
SPACE_2,ROOM_2,2024-12-23 21:58:58,24.55,on,24,283.25,on
SPACE_2,ROOM_3,2024-12-23 21:58:58,24.21,on,24,108.4,on
SPACE_1,ROOM_1,2024-12-23 21:59:58,24.93,on,24,228.06,on
SPACE_1,ROOM_2,2024-12-23 21:59:58,24.98,on,24,262.9,on
SPACE_1,ROOM_3,2024-12-23 21:59:58,23.83,on,24,142.54,on
SPACE_2,ROOM_1,2024-12-23 21:59:58,24.61,on,24,191.01,on
SPACE_2,ROOM_2,2024-12-23 21:59:58,24.99,on,24,159.81,on
SPACE_2,ROOM_3,2024-12-23 21:59:58,23.71,on,24,257.74,on
SPACE_1,ROOM_1,2024-12-23 22:00:58,28.33,off,none,281.44,on
SPACE_1,ROOM_2,2024-12-23 22:00:58,28.16,off,none,167.02,on
SPACE_1,ROOM_3,2024-12-23 22:00:58,28.74,off,none,202.79,on
SPACE_2,ROOM_1,2024-12-23 22:00:58,27.23,off,none,226.21,on
SPACE_2,ROOM_2,2024-12-23 22:00:58,27.49,off,none,268.28,on
SPACE_2,ROOM_3,2024-12-23 22:00:58,28.29,off,none,187.95,on
SPACE_1,ROOM_1,2024-12-23 22:01:58,27.23,off,none,122.31,on
SPACE_1,ROOM_2,2024-12-23 22:01:58,28.73,off,none,162.92,on
SPACE_1,ROOM_3,2024-12-23 22:01:58,28.39,off,none,109.0,on
SPACE_2,ROOM_1,2024-12-23 22:01:58,27.96,off,none,299.16,on
SPACE_2,ROOM_2,2024-12-23 22:01:58,27.58,off,none,147.3,on
SPACE_2,ROOM_3,2024-12-23 22:01:58,27.87,off,none,195.69,on
SPACE_1,ROOM_1,2024-12-23 22:02:58,27.05,off,none,140.99,on
SPACE_1,ROOM_2,2024-12-23 22:02:58,28.54,off,none,177.33,on
SPACE_1,ROOM_3,2024-12-23 22:02:58,27.97,off,none,102.19,on
SPACE_2,ROOM_1,2024-12-23 22:02:58,27.79,off,none,236.09,on
SPACE_2,ROOM_2,2024-12-23 22:02:58,27.76,off,none,288.97,on
SPACE_2,ROOM_3,2024-12-23 22:02:58,28.89,off,none,214.22,on
SPACE_1,ROOM_1,2024-12-23 22:03:58,27.77,off,none,137.47,on
SPACE_1,ROOM_2,2024-12-23 22:03:58,28.54,off,none,215.1,on
SPACE_1,ROOM_3,2024-12-23 22:03:58,28.03,off,none,152.0,on
SPACE_2,ROOM_1,2024-12-23 22:03:58,27.1,off,none,236.06,on
SPACE_2,ROOM_2,2024-12-23 22:03:58,28.69,off,none,209.86,on
SPACE_2,ROOM_3,2024-12-23 22:03:58,28.53,off,none,227.27,on
SPACE_1,ROOM_1,2024-12-23 22:04:58,27.33,off,none,172.8,on
SPACE_1,ROOM_2,2024-12-23 22:04:58,27.59,off,none,182.9,on
SPACE_1,ROOM_3,2024-12-23 22:04:58,28.18,off,none,149.15,on
SPACE_2,ROOM_1,2024-12-23 22:04:58,27.94,off,none,233.78,on
SPACE_2,ROOM_2,2024-12-23 22:04:58,28.43,off,none,162.38,on
SPACE_2,ROOM_3,2024-12-23 22:04:58,28.64,off,none,259.85,on
SPACE_1,ROOM_1,2024-12-23 22:05:58,28.0,off,none,128.3,on
SPACE_1,ROOM_2,2024-12-23 22:05:58,28.48,off,none,264.18,on
SPACE_1,ROOM_3,2024-12-23 22:05:58,28.4,off,none,242.19,on
SPACE_2,ROOM_1,2024-12-23 22:05:58,27.19,off,none,239.51,on
SPACE_2,ROOM_2,2024-12-23 22:05:58,27.18,off,none,120.74,on
SPACE_2,ROOM_3,2024-12-23 22:05:58,27.41,off,none,209.84,on
SPACE_1,ROOM_1,2024-12-23 22:06:58,28.01,off,none,169.13,on
SPACE_1,ROOM_2,2024-12-23 22:06:58,27.52,off,none,256.21,on
SPACE_1,ROOM_3,2024-12-23 22:06:58,27.51,off,none,192.54,on
SPACE_2,ROOM_1,2024-12-23 22:06:58,27.36,off,none,106.71,on
SPACE_2,ROOM_2,2024-12-23 22:06:58,28.72,off,none,227.87,on
SPACE_2,ROOM_3,2024-12-23 22:06:58,28.22,off,none,106.04,on
SPACE_1,ROOM_1,2024-12-23 22:07:58,27.86,off,none,232.28,on
SPACE_1,ROOM_2,2024-12-23 22:07:58,27.71,off,none,213.28,on
SPACE_1,ROOM_3,2024-12-23 22:07:58,27.51,off,none,181.17,on
SPACE_2,ROOM_1,2024-12-23 22:07:58,28.22,off,none,163.69,on
SPACE_2,ROOM_2,2024-12-23 22:07:58,27.27,off,none,206.5,on
SPACE_2,ROOM_3,2024-12-23 22:07:58,27.98,off,none,214.14,on
SPACE_1,ROOM_1,2024-12-23 22:08:58,28.07,off,none,168.06,on
SPACE_1,ROOM_2,2024-12-23 22:08:58,28.11,off,none,100.76,on
SPACE_1,ROOM_3,2024-12-23 22:08:58,27.91,off,none,270.77,on
SPACE_2,ROOM_1,2024-12-23 22:08:58,28.88,off,none,214.87,on
SPACE_2,ROOM_2,2024-12-23 22:08:58,27.43,off,none,140.17,on
SPACE_2,ROOM_3,2024-12-23 22:08:58,28.75,off,none,101.62,on
SPACE_1,ROOM_1,2024-12-23 22:09:58,27.4,off,none,299.61,on
SPACE_1,ROOM_2,2024-12-23 22:09:58,27.89,off,none,225.86,on
SPACE_1,ROOM_3,2024-12-23 22:09:58,29.0,off,none,183.75,on
SPACE_2,ROOM_1,2024-12-23 22:09:58,27.36,off,none,154.96,on
SPACE_2,ROOM_2,2024-12-23 22:09:58,27.78,off,none,109.25,on
SPACE_2,ROOM_3,2024-12-23 22:09:58,27.12,off,none,216.45,on
SPACE_1,ROOM_1,2024-12-23 22:10:58,28.25,off,none,177.71,on
SPACE_1,ROOM_2,2024-12-23 22:10:58,27.03,off,none,145.83,on
SPACE_1,ROOM_3,2024-12-23 22:10:58,28.98,off,none,238.58,on
SPACE_2,ROOM_1,2024-12-23 22:10:58,28.45,off,none,270.56,on
SPACE_2,ROOM_2,2024-12-23 22:10:58,28.72,off,none,169.36,on
SPACE_2,ROOM_3,2024-12-23 22:10:58,28.43,off,none,236.78,on
SPACE_1,ROOM_1,2024-12-23 22:11:58,28.3,off,none,153.27,on
SPACE_1,ROOM_2,2024-12-23 22:11:58,28.76,off,none,182.18,on
SPACE_1,ROOM_3,2024-12-23 22:11:58,28.38,off,none,231.66,on
SPACE_2,ROOM_1,2024-12-23 22:11:58,27.14,off,none,201.42,on
SPACE_2,ROOM_2,2024-12-23 22:11:58,28.92,off,none,234.07,on
SPACE_2,ROOM_3,2024-12-23 22:11:58,27.46,off,none,160.95,on
SPACE_1,ROOM_1,2024-12-23 22:12:58,28.9,off,none,244.86,on
